Train_id,Train_name,Train_no,Source,Destitnation,Date,Distance(Km),Sc_arr__time,Act_arr_time,Dealy_min,Season,Run_frequency,Total_Delay_Minutes
G4,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2019-04-23,1754,10:00:00,10:10:00,00:10:00,Winter,Weekly,15.841373128731956
G5,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2020-04-07,1754,10:00:00,10:20:00,00:20:00,Winter,Weekly,16.084152056963305
G6,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2021-02-04,1754,10:00:00,10:10:00,00:10:00,Winter,Weekly,0.0
G7,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2021-12-27,1754,10:00:00,12:00:00,02:00:00,Winter,Weekly,96.17260611358846
G8,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2023-07-04,1754,10:00:00,11:00:00,01:00:00,Winter,Weekly,68.4607659483949
G9,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2024-05-28,1754,10:00:00,10:35:00,00:35:00,Winter,Weekly,50.93576976011762
G10,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2025-04-07,1754,10:00:00,11:15:00,01:15:00,Winter,Weekly,68.9869359827849
E1,Begampura Express,12238,Varanasi,Jammu,2015-12-31,1260,06:30:00,07:45:00,01:15:00,Winter,Daliy,67.95134838026394
E2,Begampura Express,12238,Varanasi,Jammu,2016-12-29,1260,06:30:00,06:50:00,00:20:00,Winter,Daliy,26.7960247619109
E3,Begampura Express,12238,Varanasi,Jammu,2018-01-07,1260,06:30:00,08:00:00,01:30:00,Winter,Daliy,87.68288924742816
E4,Begampura Express,12238,Varanasi,Jammu,2019-01-07,1260,06:30:00,06:40:00,00:10:00,Winter,Daliy,11.2730782037077
E5,Begampura Express,12238,Varanasi,Jammu,2020-01-06,1260,06:30:00,07:00:00,00:30:00,Winter,Daliy,16.041971141498696
E6,Begampura Express,12238,Varanasi,Jammu,2021-07-03,1260,06:30:00,06:35:00,00:05:00,Winter,Daliy,0.0
E7,Begampura Express,12238,Varanasi,Jammu,2021-12-30,1260,06:30:00,07:10:00,00:40:00,Winter,Daliy,42.7848616837196
E8,Begampura Express,12238,Varanasi,Jammu,2023-01-08,1260,06:30:00,08:00:00,01:30:00,Winter,Daliy,122.89324321899815
E9,Begampura Express,12238,Varanasi,Jammu,2023-12-25,1260,06:30:00,06:45:00,00:15:00,Winter,Daliy,7.136711458028881
E10,Begampura Express,12238,Varanasi,Jammu,2024-12-24,1260,06:30:00,07:20:00,00:50:00,Winter,Daliy,77.38768273748339
G1,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2016-02-05,1754,10:00:00,11:20:00,01:20:00,Winter,Weekly,69.88351482091323
G2,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2017-07-07,1754,10:00:00,10:45:00,00:45:00,Winter,Weekly,24.97516449434584
G3,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2018-06-02,1754,10:00:00,10:30:00,00:30:00,Winter,Weekly,34.63120494235186
G4,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2019-05-06,1754,10:00:00,10:10:00,00:10:00,Winter,Weekly,0.0
G5,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2020-04-02,1754,10:00:00,10:20:00,00:20:00,Winter,Weekly,24.532983435626715
G6,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2021-02-05,1754,10:00:00,10:10:00,00:10:00,Winter,Weekly,36.54110968535896
G7,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2022-01-02,1754,10:00:00,12:00:00,02:00:00,Winter,Weekly,129.23719601932098
G8,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2023-06-26,1754,10:00:00,11:00:00,01:00:00,Winter,Weekly,71.90075523824586
G9,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2024-05-27,1754,10:00:00,10:35:00,00:35:00,Winter,Weekly,27.726882795260916
G10,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2025-04-04,1754,10:00:00,11:15:00,01:15:00,Winter,Weekly,70.86541919227481
E1,Begampura Express,12238,Varanasi,Jammu,2016-01-06,1260,06:30:00,07:45:00,01:15:00,Winter,Daliy,72.28950236566048
E2,Begampura Express,12238,Varanasi,Jammu,2017-01-01,1260,06:30:00,06:50:00,00:20:00,Winter,Daliy,41.33961166820199
E3,Begampura Express,12238,Varanasi,Jammu,2017-12-28,1260,06:30:00,08:00:00,01:30:00,Winter,Daliy,79.99525839139247
E4,Begampura Express,12238,Varanasi,Jammu,2018-12-28,1260,06:30:00,06:40:00,00:10:00,Winter,Daliy,24.736177418884953
E5,Begampura Express,12238,Varanasi,Jammu,2019-12-28,1260,06:30:00,07:00:00,00:30:00,Winter,Daliy,7.474557093169423
E6,Begampura Express,12238,Varanasi,Jammu,2021-06-25,1260,06:30:00,06:35:00,00:05:00,Winter,Daliy,15.386345067200248
E7,Begampura Express,12238,Varanasi,Jammu,2022-01-03,1260,06:30:00,07:10:00,00:40:00,Winter,Daliy,34.6346250627461
E8,Begampura Express,12238,Varanasi,Jammu,2023-01-09,1260,06:30:00,08:00:00,01:30:00,Winter,Daliy,72.61361010435218
E9,Begampura Express,12238,Varanasi,Jammu,2023-12-30,1260,06:30:00,06:45:00,00:15:00,Winter,Daliy,0.0
E10,Begampura Express,12238,Varanasi,Jammu,2024-12-23,1260,06:30:00,07:20:00,00:50:00,Winter,Daliy,58.414944223678084
G1,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2016-02-09,1754,10:00:00,11:20:00,01:20:00,Winter,Weekly,77.81635899724361
G2,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2017-07-03,1754,10:00:00,10:45:00,00:45:00,Winter,Weekly,55.07380904093714
G3,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2018-05-26,1754,10:00:00,10:30:00,00:30:00,Winter,Weekly,47.41972521593206
G4,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2019-04-29,1754,10:00:00,10:10:00,00:10:00,Winter,Weekly,6.85422394409581
G5,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2020-04-01,1754,10:00:00,10:20:00,00:20:00,Winter,Weekly,29.878085362582567
G6,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2021-01-27,1754,10:00:00,10:10:00,00:10:00,Winter,Weekly,0.0
G7,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2022-01-09,1754,10:00:00,12:00:00,02:00:00,Winter,Weekly,136.0751956617054
G8,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2023-06-29,1754,10:00:00,11:00:00,01:00:00,Winter,Weekly,56.59820845622823
G9,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2024-06-06,1754,10:00:00,10:35:00,00:35:00,Winter,Weekly,33.561497130660136
G10,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2025-03-25,1754,10:00:00,11:15:00,01:15:00,Winter,Weekly,84.87519360164038
E1,Begampura Express,12238,Varanasi,Jammu,2016-01-06,1260,06:30:00,07:45:00,01:15:00,Winter,Daliy,74.29624082973355
E2,Begampura Express,12238,Varanasi,Jammu,2016-12-24,1260,06:30:00,06:50:00,00:20:00,Winter,Daliy,3.1531467957457266
E3,Begampura Express,12238,Varanasi,Jammu,2018-01-01,1260,06:30:00,08:00:00,01:30:00,Winter,Daliy,89.11978027261397
E4,Begampura Express,12238,Varanasi,Jammu,2019-01-07,1260,06:30:00,06:40:00,00:10:00,Winter,Daliy,1.953939234633669
E5,Begampura Express,12238,Varanasi,Jammu,2020-01-06,1260,06:30:00,07:00:00,00:30:00,Winter,Daliy,38.23302168671074
E6,Begampura Express,12238,Varanasi,Jammu,2021-07-06,1260,06:30:00,06:35:00,00:05:00,Winter,Daliy,16.447474650212417
E7,Begampura Express,12238,Varanasi,Jammu,2021-12-24,1260,06:30:00,07:10:00,00:40:00,Winter,Daliy,35.71360357904378
E8,Begampura Express,12238,Varanasi,Jammu,2022-12-22,1260,06:30:00,08:00:00,01:30:00,Winter,Daliy,83.40321320379562
E9,Begampura Express,12238,Varanasi,Jammu,2024-01-08,1260,06:30:00,06:45:00,00:15:00,Winter,Daliy,19.669351124942196
E10,Begampura Express,12238,Varanasi,Jammu,2024-12-30,1260,06:30:00,07:20:00,00:50:00,Winter,Daliy,45.191300570911174
G1,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2016-02-01,1754,10:00:00,11:20:00,01:20:00,Winter,Weekly,130.9210828539234
G2,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2017-06-30,1754,10:00:00,10:45:00,00:45:00,Winter,Weekly,43.911349509008545
G3,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2018-05-27,1754,10:00:00,10:30:00,00:30:00,Winter,Weekly,36.81494004020656
G4,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2019-04-23,1754,10:00:00,10:10:00,00:10:00,Winter,Weekly,0.0
G5,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2020-04-02,1754,10:00:00,10:20:00,00:20:00,Winter,Weekly,20.21742761968686
G6,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2021-02-01,1754,10:00:00,10:10:00,00:10:00,Winter,Weekly,0.0
G7,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2021-12-30,1754,10:00:00,12:00:00,02:00:00,Winter,Weekly,101.70809613833114
G8,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2023-06-21,1754,10:00:00,11:00:00,01:00:00,Winter,Weekly,46.73036438965664
G9,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2024-05-31,1754,10:00:00,10:35:00,00:35:00,Winter,Weekly,34.63640470299336
G10,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2025-04-04,1754,10:00:00,11:15:00,01:15:00,Winter,Weekly,64.09641711825616
E1,Begampura Express,12238,Varanasi,Jammu,2015-12-26,1260,06:30:00,07:45:00,01:15:00,Winter,Daliy,94.21907084320927
E2,Begampura Express,12238,Varanasi,Jammu,2016-12-25,1260,06:30:00,06:50:00,00:20:00,Winter,Daliy,52.04368032208501
E3,Begampura Express,12238,Varanasi,Jammu,2018-01-09,1260,06:30:00,08:00:00,01:30:00,Winter,Daliy,108.03822445089159
E4,Begampura Express,12238,Varanasi,Jammu,2019-01-04,1260,06:30:00,06:40:00,00:10:00,Winter,Daliy,24.2089424722417
E5,Begampura Express,12238,Varanasi,Jammu,2020-01-04,1260,06:30:00,07:00:00,00:30:00,Winter,Daliy,34.79056205205295
E6,Begampura Express,12238,Varanasi,Jammu,2021-07-05,1260,06:30:00,06:35:00,00:05:00,Winter,Daliy,0.0
E7,Begampura Express,12238,Varanasi,Jammu,2022-01-02,1260,06:30:00,07:10:00,00:40:00,Winter,Daliy,36.976833250814
E8,Begampura Express,12238,Varanasi,Jammu,2023-01-05,1260,06:30:00,08:00:00,01:30:00,Winter,Daliy,95.7222521358244
E9,Begampura Express,12238,Varanasi,Jammu,2024-01-06,1260,06:30:00,06:45:00,00:15:00,Winter,Daliy,6.3809401163131945
E10,Begampura Express,12238,Varanasi,Jammu,2024-12-28,1260,06:30:00,07:20:00,00:50:00,Winter,Daliy,66.99834343028964
G1,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2016-01-27,1754,10:00:00,11:20:00,01:20:00,Winter,Weekly,79.80337076358498
G2,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2017-07-03,1754,10:00:00,10:45:00,00:45:00,Winter,Weekly,82.41699657310144
G3,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2018-06-05,1754,10:00:00,10:30:00,00:30:00,Winter,Weekly,39.21254650995809
G4,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2019-04-21,1754,10:00:00,10:10:00,00:10:00,Winter,Weekly,33.49804907438532
G5,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2020-03-23,1754,10:00:00,10:20:00,00:20:00,Winter,Weekly,16.2857943069719
G6,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2021-01-29,1754,10:00:00,10:10:00,00:10:00,Winter,Weekly,35.242622248525706
G7,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2022-01-10,1754,10:00:00,12:00:00,02:00:00,Winter,Weekly,109.15382331607366
G8,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2023-07-10,1754,10:00:00,11:00:00,01:00:00,Winter,Weekly,88.8063220628348
G9,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2024-06-10,1754,10:00:00,10:35:00,00:35:00,Winter,Weekly,25.94054546946611
G10,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2025-03-25,1754,10:00:00,11:15:00,01:15:00,Winter,Weekly,80.005504056375
E1,Begampura Express,12238,Varanasi,Jammu,2016-01-07,1260,06:30:00,07:45:00,01:15:00,Winter,Daliy,90.6906483886402
E2,Begampura Express,12238,Varanasi,Jammu,2016-12-25,1260,06:30:00,06:50:00,00:20:00,Winter,Daliy,9.557386421428593
E3,Begampura Express,12238,Varanasi,Jammu,2017-12-23,1260,06:30:00,08:00:00,01:30:00,Winter,Daliy,115.59296485664055
E4,Begampura Express,12238,Varanasi,Jammu,2019-01-03,1260,06:30:00,06:40:00,00:10:00,Winter,Daliy,19.187164319976837
E5,Begampura Express,12238,Varanasi,Jammu,2020-01-04,1260,06:30:00,07:00:00,00:30:00,Winter,Daliy,37.52484281715033
E6,Begampura Express,12238,Varanasi,Jammu,2021-06-28,1260,06:30:00,06:35:00,00:05:00,Winter,Daliy,0.0
E7,Begampura Express,12238,Varanasi,Jammu,2021-12-28,1260,06:30:00,07:10:00,00:40:00,Winter,Daliy,53.437129280654865
E8,Begampura Express,12238,Varanasi,Jammu,2022-12-30,1260,06:30:00,08:00:00,01:30:00,Winter,Daliy,108.22336487035065
E9,Begampura Express,12238,Varanasi,Jammu,2024-01-05,1260,06:30:00,06:45:00,00:15:00,Winter,Daliy,2.1676666997113507
E10,Begampura Express,12238,Varanasi,Jammu,2025-01-06,1260,06:30:00,07:20:00,00:50:00,Winter,Daliy,45.58527342746046
G1,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2016-02-03,1754,10:00:00,11:20:00,01:20:00,Winter,Weekly,107.03655016656303
G2,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2017-06-21,1754,10:00:00,10:45:00,00:45:00,Winter,Weekly,35.76601951400049
G3,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2018-06-10,1754,10:00:00,10:30:00,00:30:00,Winter,Weekly,23.078399845527986
G4,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2019-04-22,1754,10:00:00,10:10:00,00:10:00,Winter,Weekly,12.35179128072605
G5,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2020-03-23,1754,10:00:00,10:20:00,00:20:00,Winter,Weekly,49.070703950826655
G6,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2021-02-06,1754,10:00:00,10:10:00,00:10:00,Winter,Weekly,0.0
G7,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2022-01-10,1754,10:00:00,12:00:00,02:00:00,Winter,Weekly,94.09274684732992
G8,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2023-07-04,1754,10:00:00,11:00:00,01:00:00,Winter,Weekly,73.17050525478403
G9,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2024-06-04,1754,10:00:00,10:35:00,00:35:00,Winter,Weekly,35.47797178145199
G10,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2025-03-24,1754,10:00:00,11:15:00,01:15:00,Winter,Weekly,79.91571030631226
E1,Begampura Express,12238,Varanasi,Jammu,2015-12-25,1260,06:30:00,07:45:00,01:15:00,Winter,Daliy,71.22784218123414
E2,Begampura Express,12238,Varanasi,Jammu,2016-12-31,1260,06:30:00,06:50:00,00:20:00,Winter,Daliy,33.51215066238139
E3,Begampura Express,12238,Varanasi,Jammu,2018-01-04,1260,06:30:00,08:00:00,01:30:00,Winter,Daliy,119.1879359793213
E4,Begampura Express,12238,Varanasi,Jammu,2019-01-03,1260,06:30:00,06:40:00,00:10:00,Winter,Daliy,2.342715707873647
E5,Begampura Express,12238,Varanasi,Jammu,2019-12-30,1260,06:30:00,07:00:00,00:30:00,Winter,Daliy,46.84711289866546
E6,Begampura Express,12238,Varanasi,Jammu,2021-07-09,1260,06:30:00,06:35:00,00:05:00,Winter,Daliy,0.0
E7,Begampura Express,12238,Varanasi,Jammu,2021-12-26,1260,06:30:00,07:10:00,00:40:00,Winter,Daliy,49.33982877757683
E8,Begampura Express,12238,Varanasi,Jammu,2023-01-02,1260,06:30:00,08:00:00,01:30:00,Winter,Daliy,91.58705291007624
E9,Begampura Express,12238,Varanasi,Jammu,2024-01-07,1260,06:30:00,06:45:00,00:15:00,Winter,Daliy,24.172150211145205
E10,Begampura Express,12238,Varanasi,Jammu,2025-01-02,1260,06:30:00,07:20:00,00:50:00,Winter,Daliy,50.398618936021165
G1,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2016-01-22,1754,10:00:00,11:20:00,01:20:00,Winter,Weekly,59.20437584893065
G2,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2017-06-28,1754,10:00:00,10:45:00,00:45:00,Winter,Weekly,82.75326357059579
G3,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2018-05-25,1754,10:00:00,10:30:00,00:30:00,Winter,Weekly,19.7621725446498
G4,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2019-05-06,1754,10:00:00,10:10:00,00:10:00,Winter,Weekly,19.237546055799164
G5,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2020-04-05,1754,10:00:00,10:20:00,00:20:00,Winter,Weekly,22.949249377026195
G6,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2021-01-24,1754,10:00:00,10:10:00,00:10:00,Winter,Weekly,0.0
G7,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2021-12-23,1754,10:00:00,12:00:00,02:00:00,Winter,Weekly,132.12504895324804
G8,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2023-07-06,1754,10:00:00,11:00:00,01:00:00,Winter,Weekly,50.64949437001562
G9,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2024-06-05,1754,10:00:00,10:35:00,00:35:00,Winter,Weekly,44.53680647924013
G10,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2025-03-30,1754,10:00:00,11:15:00,01:15:00,Winter,Weekly,77.56982634019926
E1,Begampura Express,12238,Varanasi,Jammu,2015-12-26,1260,06:30:00,07:45:00,01:15:00,Winter,Daliy,62.424879135983076
E2,Begampura Express,12238,Varanasi,Jammu,2016-12-26,1260,06:30:00,06:50:00,00:20:00,Winter,Daliy,21.194663108173277
E3,Begampura Express,12238,Varanasi,Jammu,2017-12-24,1260,06:30:00,08:00:00,01:30:00,Winter,Daliy,68.7756333867935
E4,Begampura Express,12238,Varanasi,Jammu,2018-12-30,1260,06:30:00,06:40:00,00:10:00,Winter,Daliy,5.470055112855218
E5,Begampura Express,12238,Varanasi,Jammu,2020-01-05,1260,06:30:00,07:00:00,00:30:00,Winter,Daliy,0.0
E6,Begampura Express,12238,Varanasi,Jammu,2021-07-06,1260,06:30:00,06:35:00,00:05:00,Winter,Daliy,0.0
E7,Begampura Express,12238,Varanasi,Jammu,2022-01-06,1260,06:30:00,07:10:00,00:40:00,Winter,Daliy,40.015703485462886
E8,Begampura Express,12238,Varanasi,Jammu,2023-01-10,1260,06:30:00,08:00:00,01:30:00,Winter,Daliy,95.36734435759504
E9,Begampura Express,12238,Varanasi,Jammu,2023-12-30,1260,06:30:00,06:45:00,00:15:00,Winter,Daliy,15.509321165461703
E10,Begampura Express,12238,Varanasi,Jammu,2025-01-02,1260,06:30:00,07:20:00,00:50:00,Winter,Daliy,57.917536089962674
G1,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2016-01-29,1754,10:00:00,11:20:00,01:20:00,Winter,Weekly,82.17683464699917
G2,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2017-06-25,1754,10:00:00,10:45:00,00:45:00,Winter,Weekly,36.00162842153183
G3,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2018-06-08,1754,10:00:00,10:30:00,00:30:00,Winter,Weekly,40.452616415208595
G4,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2019-05-05,1754,10:00:00,10:10:00,00:10:00,Winter,Weekly,12.201143851949277
G5,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2020-03-23,1754,10:00:00,10:20:00,00:20:00,Winter,Weekly,33.20682565031249
G6,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2021-01-30,1754,10:00:00,10:10:00,00:10:00,Winter,Weekly,15.160351461349503
G7,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2021-12-27,1754,10:00:00,12:00:00,02:00:00,Winter,Weekly,124.5482917394885
G8,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2023-07-01,1754,10:00:00,11:00:00,01:00:00,Winter,Weekly,78.25619408003286
G9,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2024-06-10,1754,10:00:00,10:35:00,00:35:00,Winter,Weekly,14.355012852235618
G10,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2025-03-26,1754,10:00:00,11:15:00,01:15:00,Winter,Weekly,53.44235328488658
E1,Begampura Express,12238,Varanasi,Jammu,2016-01-03,1260,06:30:00,07:45:00,01:15:00,Winter,Daliy,61.9078592533697
E2,Begampura Express,12238,Varanasi,Jammu,2017-01-06,1260,06:30:00,06:50:00,00:20:00,Winter,Daliy,28.32358313528505
E3,Begampura Express,12238,Varanasi,Jammu,2017-12-23,1260,06:30:00,08:00:00,01:30:00,Winter,Daliy,105.05313433840077
E4,Begampura Express,12238,Varanasi,Jammu,2019-01-08,1260,06:30:00,06:40:00,00:10:00,Winter,Daliy,41.146057858682894
E5,Begampura Express,12238,Varanasi,Jammu,2020-01-08,1260,06:30:00,07:00:00,00:30:00,Winter,Daliy,55.823496008684295
E6,Begampura Express,12238,Varanasi,Jammu,2021-07-10,1260,06:30:00,06:35:00,00:05:00,Winter,Daliy,24.402100154427398
E7,Begampura Express,12238,Varanasi,Jammu,2021-12-27,1260,06:30:00,07:10:00,00:40:00,Winter,Daliy,14.244324321648154
E8,Begampura Express,12238,Varanasi,Jammu,2023-01-10,1260,06:30:00,08:00:00,01:30:00,Winter,Daliy,89.67580892782158
E9,Begampura Express,12238,Varanasi,Jammu,2023-12-23,1260,06:30:00,06:45:00,00:15:00,Winter,Daliy,7.318097239797489
E10,Begampura Express,12238,Varanasi,Jammu,2024-12-28,1260,06:30:00,07:20:00,00:50:00,Winter,Daliy,46.60840337237622
G1,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2016-01-26,1754,10:00:00,11:20:00,01:20:00,Winter,Weekly,93.28974804041788
G2,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2017-07-02,1754,10:00:00,10:45:00,00:45:00,Winter,Weekly,64.98153586014712
G3,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2018-05-29,1754,10:00:00,10:30:00,00:30:00,Winter,Weekly,19.627854547440364
G4,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2019-04-26,1754,10:00:00,10:10:00,00:10:00,Winter,Weekly,28.52486867990095
G5,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2020-04-09,1754,10:00:00,10:20:00,00:20:00,Winter,Weekly,11.978992348252671
G6,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2021-01-30,1754,10:00:00,10:10:00,00:10:00,Winter,Weekly,9.655494006471864
G7,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2022-01-01,1754,10:00:00,12:00:00,02:00:00,Winter,Weekly,129.3931229604555
G8,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2023-07-02,1754,10:00:00,11:00:00,01:00:00,Winter,Weekly,58.29952666083158
G9,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2024-06-05,1754,10:00:00,10:35:00,00:35:00,Winter,Weekly,63.453133618837796
G10,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2025-04-08,1754,10:00:00,11:15:00,01:15:00,Winter,Weekly,64.21923335767977
E1,Begampura Express,12238,Varanasi,Jammu,2016-01-01,1260,06:30:00,07:45:00,01:15:00,Winter,Daliy,67.64875304336307
E2,Begampura Express,12238,Varanasi,Jammu,2016-12-30,1260,06:30:00,06:50:00,00:20:00,Winter,Daliy,36.84274624885789
E3,Begampura Express,12238,Varanasi,Jammu,2017-12-28,1260,06:30:00,08:00:00,01:30:00,Winter,Daliy,57.34908998297289
E4,Begampura Express,12238,Varanasi,Jammu,2018-12-30,1260,06:30:00,06:40:00,00:10:00,Winter,Daliy,0.0
E5,Begampura Express,12238,Varanasi,Jammu,2019-12-27,1260,06:30:00,07:00:00,00:30:00,Winter,Daliy,32.154633216426525
E6,Begampura Express,12238,Varanasi,Jammu,2021-06-28,1260,06:30:00,06:35:00,00:05:00,Winter,Daliy,0.0
E7,Begampura Express,12238,Varanasi,Jammu,2021-12-31,1260,06:30:00,07:10:00,00:40:00,Winter,Daliy,56.778340056236644
E8,Begampura Express,12238,Varanasi,Jammu,2023-01-07,1260,06:30:00,08:00:00,01:30:00,Winter,Daliy,95.1863201796783
E9,Begampura Express,12238,Varanasi,Jammu,2024-01-07,1260,06:30:00,06:45:00,00:15:00,Winter,Daliy,37.96702311820954
E10,Begampura Express,12238,Varanasi,Jammu,2025-01-06,1260,06:30:00,07:20:00,00:50:00,Winter,Daliy,54.85360478391168
G1,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2016-02-04,1754,10:00:00,11:20:00,01:20:00,Winter,Weekly,74.77208809705937
G2,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2017-06-29,1754,10:00:00,10:45:00,00:45:00,Winter,Weekly,50.039057705934326
G3,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2018-05-30,1754,10:00:00,10:30:00,00:30:00,Winter,Weekly,25.94373020848535
G4,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2019-04-25,1754,10:00:00,10:10:00,00:10:00,Winter,Weekly,8.808761579679807
G5,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2020-04-08,1754,10:00:00,10:20:00,00:20:00,Winter,Weekly,23.820205359658665
G6,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2021-01-27,1754,10:00:00,10:10:00,00:10:00,Winter,Weekly,19.507520157712676
G7,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2021-12-31,1754,10:00:00,12:00:00,02:00:00,Winter,Weekly,111.99024194189559
G8,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2023-06-25,1754,10:00:00,11:00:00,01:00:00,Winter,Weekly,42.544859439868844
G9,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2024-06-04,1754,10:00:00,10:35:00,00:35:00,Winter,Weekly,3.2679939115974754
G10,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2025-03-29,1754,10:00:00,11:15:00,01:15:00,Winter,Weekly,77.61827172738747
